"Variant SKU","Selling Price",LandingPage
BYYREDPM-100B,299.00,https://fragrancebuy.ca/products/byredoyoungrose-man?variant=39790146945086
BYYREDPM-50B,199.00,https://fragrancebuy.ca/products/byredoyoungrose-man?variant=39790145339454
BYSELEXTDPM-50B,329.95,https://fragrancebuy.ca/products/byredosellier-man?variant=39790144028734
BEEILISHW-50B,67.77,https://fragrancebuy.ca/products/eilishbybillieeilish-woman?variant=39787861049406
PACRABINVPLAEDPM-100B,115.00,https://fragrancebuy.ca/products/pacorabanneinvictusplatinum-man?variant=39787840012350
BRDCASLM-50B,329.95,https://fragrancebuy.ca/products/byredocasablancalily-man?variant=39787313201214
BRDRDNM-50B,329.95,https://fragrancebuy.ca/products/byredoreinedenuit-man?variant=39787307663422
AFLAFBW-80B,46.95,https://fragrancebuy.ca/products/afnanlafleurbouquet-woman?variant=39785253273662
LATMUSMUEDPM-100B,49.95,https://fragrancebuy.ca/products/lattafamusamam-man?variant=39784522383422
MONIRMUSKEXTW-100B,105.00,https://fragrancebuy.ca/products/montaleintenserosesmuskextraitdeparfum-woman?variant=39783841038398
MONTODEDTIONEDPM-100B,99.95,https://fragrancebuy.ca/products/montaleoudedition-man?variant=39783835598910
HERBRDREGEDTM-15B,65.00,https://fragrancebuy.ca/products/hermesbrindereglisse-man?variant=39783077675070
GASTWIYOUDM-50B,127.95,https://fragrancebuy.ca/products/giorgioarmanistrongerwithyououd-man?variant=39783066927166
STDUPPFEDPW-100B,29.95,https://fragrancebuy.ca/products/stdupontpassengerpourfemme-woman?variant=39782012485694
DGTOGOIW-75B,89.95,https://fragrancebuy.ca/products/dolcegabbanatheonegoldedpintense-woman?variant=39772773482558
VANOUDBLM-75B,129.95,https://fragrancebuy.ca/products/vancleefsarpelsoudblanc-man?variant=39772066545726
DOLGLBILW-50B,85.00,https://fragrancebuy.ca/products/dolcegabbanalightblueitalianlove-woman?variant=39771930820670
LATQASALSM-100B,33.95,https://fragrancebuy.ca/products/lattafaqasaedalsultan-man?variant=39771893366846
NISMANM-50B,549.00,https://fragrancebuy.ca/products/nishanemana-man?variant=39771885502526
CARHERGMAM-100B,298.00,https://fragrancebuy.ca/products/carolinaherreragoldmyrrhabsolute-man?variant=39771872526398
CARHERAHM-100B,299.00,https://fragrancebuy.ca/products/carolinaherreraamethysthaze-man?variant=39771868332094
CACHYESIMGW-50B,55.00,https://fragrancebuy.ca/products/cacharelyesiamglorious-woman?variant=39771865776190
MAGOKALM-100B,35.00,https://fragrancebuy.ca/products/pariscornermagicoudkalimath-man?variant=39771863285822
MANLVLGW-120B,129.95,https://fragrancebuy.ca/products/manceralovelygarden-woman?variant=39771857977406
MANFIGEM-120B,129.95,https://fragrancebuy.ca/products/mancerafigextasy-man?variant=39771855028286
MANFEXTEDPM-60B,75.00,https://fragrancebuy.ca/products/mancerafigextasy-man?variant=39800136466494
ROSMAT7POVM-100B,209.00,https://fragrancebuy.ca/products/rosendomateuno7patchoulioudvanilla-man?variant=39771851259966
CARLAPPW-75B,149.00,https://fragrancebuy.ca/products/cartierlapanthereparfum-woman?variant=39771849424958
JHAGMSCINVW-100T,77.00,https://fragrancebuy.ca/products/juliettehasagunmuscinvisible-woman?variant=39895843176510
VSLVIHVNLW-50B,49.95,https://fragrancebuy.ca/products/victoriasecretloveisheavenly-woman?variant=39771840970814
JCRTRPTPW-75B,43.95,https://fragrancebuy.ca/products/juicycouturerocktherainbowpalmtreeplease-woman?variant=39771837038654
DOLBAGLBFW-25B,49.95,https://fragrancebuy.ca/products/dolcegabbanalightblueforever-woman?variant=39771834351678
CDHTFRM-50B,79.00,https://fragrancebuy.ca/products/cartierdeclarationhautefraicheur-man?variant=39771833139262
ORMJMVRNM-50B,199.00,https://fragrancebuy.ca/products/ormondejaynemontabacoverano-man?variant=39771821572158
KARLOPURBLM-100B,25.00,https://fragrancebuy.ca/products/karenlowpureblue-man?variant=39770777124926
ARMTNLM-100B,34.95,https://fragrancebuy.ca/products/armaftresnuitlyric-man?variant=39770775027774
PEPJCELEDPM-50B,25.00,https://fragrancebuy.ca/products/pepejeanscelebrate-man?variant=39770771587134
PEPJCELEBEDPW-50B,25.00,https://fragrancebuy.ca/products/pepejeanscelebrate-woman?variant=39770770931774
TEHEREGIVM-50B,99.00,https://fragrancebuy.ca/products/terredhermeseaugivree-man?variant=39770768638014
VALCOFANM-50B,93.00,https://fragrancebuy.ca/products/valentinocoralfantasy-man?variant=39770164985918
PROROMVICEDPM-100B,275.00,https://fragrancebuy.ca/products/profumumromavictrix-man?variant=39761736368190
PRILDROSSM-100B,17.77,https://fragrancebuy.ca/products/primelunadeross-man?variant=39753717383230
HERMSANDEDPM-100B,139.00,https://fragrancebuy.ca/products/hermeticasandalsun-man?variant=39751980318782
JHAGLIFANTEDPW-100T,79.00,https://fragrancebuy.ca/products/juliettehasagunlilifantasy-woman?variant=39751961411646
JHAGLIFANTEDPW-100B,119.95,https://fragrancebuy.ca/products/juliettehasagunlilifantasy-woman?variant=39753717252158
GUCBAMEDTW-75B,85.95,https://fragrancebuy.ca/products/guccibambooeaudetoiletteedition-woman?variant=39741284057150
RMBCSRM-100B,189.00,https://fragrancebuy.ca/products/rosendomateublackcollectionsweetrose-man?variant=39740541599806
ESCSFLEW-30B,46.95,https://fragrancebuy.ca/products/escadasummerfestivallimitededition-woman?variant=39740492251198
MOTHCHM-90B,159.00,https://fragrancebuy.ca/products/mapoftheheartclearheartv1-man?variant=39740469182526
LATAFAW-100B,29.95,https://fragrancebuy.ca/products/lattafafakhar-woman?variant=39740448079934
MOTHPHM-90B,159.00,https://fragrancebuy.ca/products/mapoftheheartpinkheartv6-man?variant=39740442443838
MOTHWHTHM-90B,159.00,https://fragrancebuy.ca/products/mapoftheheartwhiteheartv7-man?variant=39740433498174
NARRBNPARM-50B,83.95,https://fragrancebuy.ca/products/narcisorodriguezbleunoirparfumedition-man?variant=39861709340734
LATALKW-100B,27.45,https://fragrancebuy.ca/products/lattafaalhambrakismet-woman?variant=39740417048638
CHLHIBABW-50B,109.95,https://fragrancebuy.ca/products/chloehibiscusabelmoschus-woman?variant=39740413935678
BALEXTW-90T,41.95,https://fragrancebuy.ca/products/balmainextatic-woman?variant=39740397158462
RMBCFOM-100B,179.00,https://fragrancebuy.ca/products/rosendomateublackcollectionfreshoudparfum-man?variant=39740037693502
MOTHLVM-30B,69.00,https://fragrancebuy.ca/products/mapoftheheartlovev7-man?variant=39740037070910
MOTHETSM-30B,69.00,https://fragrancebuy.ca/products/mapoftheheartecstasyv6-man?variant=39740036743230
MOTHVM-30B,69.00,https://fragrancebuy.ca/products/mapoftheheartvalourv5-woman?variant=39740036612158
MOTHPCM-30B,69.00,https://fragrancebuy.ca/products/mapoftheheartpeacev4-man?variant=39740012036158
MOTHPM-30B,69.00,https://fragrancebuy.ca/products/mapoftheheartpassionv3-woman?variant=39740011151422
MOTHDM-30B,69.00,https://fragrancebuy.ca/products/mapoftheheartdarknessv2-man?variant=39740009578558
MOTHFM-30B,69.00,https://fragrancebuy.ca/products/mapoftheheartfreedomv1-man?variant=39740008693822
BVPPIIIPERAM-100B,259.00,https://fragrancebuy.ca/products/bottegavenetaparcopalladianoiiipera-man?variant=39739935785022
CNSECWOEDPM-100B,95.00,https://fragrancebuy.ca/products/costumenationalsecretwoods-man?variant=39739929460798
CNSECWOEDPM-50B,79.95,https://fragrancebuy.ca/products/costumenationalsecretwoods-man?variant=39751982383166
ARMSTBNCDM-100B,19.95,https://fragrancebuy.ca/products/armafstyleblancdragon-man?variant=39739108884542
AFNORNPAW-100B,39.95,https://fragrancebuy.ca/products/afnanornamentpurpleallure-woman?variant=39739103805502
AFNORNM-100B,39.95,https://fragrancebuy.ca/products/afnanornament-man?variant=39739103215678
AFNORNW-100B,39.95,https://fragrancebuy.ca/products/afnanornament-woman?variant=39739099512894
AIVHHRW-100B,85.00,https://fragrancebuy.ca/products/afnanivherhighnessred-woman?variant=39739098366014
ARMCOSORM-100B,19.95,https://fragrancebuy.ca/products/armafcosmoorange-man?variant=39739095875646
ANNKLII2W-100B,19.95,https://fragrancebuy.ca/products/annekleiniiedition-woman?variant=39739094958142
PHILFOFLOEDTW-60B,31.95,https://fragrancebuy.ca/products/philosophyfieldofflowers-woman?variant=39739080441918
PHILFILEDTW-60B,37.19,https://fragrancebuy.ca/products/philosophyfallinginlove-woman?variant=39739069202494
BOUPDANGKRM-125B,149.95,https://fragrancebuy.ca/products/boucheronpatchoulidangkor-man?variant=39732962754622
BOURDISPM-125B,149.00,https://fragrancebuy.ca/products/boucheronrosedisparta-man?variant=39732961050686
PARCOKOREVLNM-100B,39.95,https://fragrancebuy.ca/products/pariscornerkilleroudrevolution-man?variant=39732041515070
PARCOETW-100B,35.00,https://fragrancebuy.ca/products/killeroudethic-man?variant=39732040368190
PARCONARM-100B,35.00,https://fragrancebuy.ca/products/killeroudnightsofarabia-man?variant=39732036829246
PARCOMECSM-100B,35.00,https://fragrancebuy.ca/products/killeroudmidnightecstasy-man?variant=39732033716286
PARCORKOLYW-100B,35.00,https://fragrancebuy.ca/products/killeroudlyre-man?variant=39732031455294
PCWRMLEAEDPM-100B,55.00,https://fragrancebuy.ca/products/pariscornerwarmleather-man?variant=39728070492222
PCCMPFIREDPM-100B,49.95,https://fragrancebuy.ca/products/pariscornercampfire-man?variant=39728069148734
PCULCITEDPM-100B,49.95,https://fragrancebuy.ca/products/pariscornerultracitrus-man?variant=39728068984894
PCJBEREDPM-100B,55.00,https://fragrancebuy.ca/products/pariscornerjustbergamot-man?variant=39728067903550
PCRSANM-100B,49.95,https://fragrancebuy.ca/products/pariscornerrichsantal-man?variant=39728030253118
ALHARRSUDM-100B,79.00,https://fragrancebuy.ca/products/alharamainroseoud-man?variant=39719909294142
ALHARPLTUDM-100B,89.95,https://fragrancebuy.ca/products/alharamainplatinumoud-man?variant=39719908507710
ALHARSIGRM-100B,37.19,https://fragrancebuy.ca/products/alharamainsignaturered-woman?variant=39719906738238
ALHARSIGBM-100B,39.95,https://fragrancebuy.ca/products/alharamainsignatureblue-man?variant=39719903756350
ALHARJNNM-75B,69.00,https://fragrancebuy.ca/products/alharamainjunoonnoir-man?variant=39719902969918
ALHARJNM-75B,79.00,https://fragrancebuy.ca/products/alharamainjunoon-man?variant=39719901659198
ALHARMKMM-100B,79.95,https://fragrancebuy.ca/products/alharamainmuskmaliki-man?variant=39719869251646
ALHARRMM-100B,79.95,https://fragrancebuy.ca/products/alharamainroyalmusk-man?variant=39719865942078
ALHARMBM-100B,99.00,https://fragrancebuy.ca/products/alharamainmanegeblanche-man?variant=39719863550014
ALHARDAZM-100B,45.00,https://fragrancebuy.ca/products/alharamaindazzle-man?variant=39719862698046
JAMB007M-50B,15.95,https://fragrancebuy.ca/products/jamesbond007cologneeditionsilverpack-man?variant=39719674478654
FOSJROSEOUDEDPW-75B,25.00,https://fragrancebuy.ca/products/franckoliviersunjavaroseoud-woman?variant=39718074384446
FOSJROEDPW-75B,25.00,https://fragrancebuy.ca/products/franckoliviersunjavaroyaloud-woman?variant=39718073401406
FOSJIEDPM-75B,25.00,https://fragrancebuy.ca/products/franckoliviersunjavaintense-man?variant=39718069534782
PRSANTEDPM-100B,275.00,https://fragrancebuy.ca/products/profumumromasantalum-man?variant=39717542592574
PRNEREDPM-100B,275.00,https://fragrancebuy.ca/products/profumumromaneroli-man?variant=39717540692030
PRFUMEDPM-100B,275.00,https://fragrancebuy.ca/products/profumumromafumidus-man?variant=39717539938366
PRDOLACEDPM-100B,275.00,https://fragrancebuy.ca/products/profumumromadolceacqua-man?variant=39717530501182
PRROMUEDPM-100B,319.95,https://fragrancebuy.ca/products/profumumromarosaemundi-man?variant=39717529649214
PRDOPENEDPM-100B,319.00,https://fragrancebuy.ca/products/profumumromadolcipensieri-man?variant=39717527191614
PRSBEDPW-100B,359.95,https://fragrancebuy.ca/products/profumumromasabbiabianca-woman?variant=39717478170686
JPGLBLPEDPM-125B,112.95,https://fragrancebuy.ca/products/jeanpaulgautierlebeauleparfum-man?variant=39716851351614
JPGLBLPEDPM-75B,95.00,https://fragrancebuy.ca/products/jeanpaulgautierlebeauleparfum-man?variant=39716855447614
TFEFM-50B,249.00,https://fragrancebuy.ca/products/tomfordebenefume-man?variant=39715975135294
CRCR7GOEDTM-50B,39.95,https://fragrancebuy.ca/products/cristianoronaldocr7gameon-man?variant=39714891366462
ETEMCOLOM-100T,27.95,https://fragrancebuy.ca/products/calvinkleineternitycologneedition-man?variant=39714890940478
GACTUREFM-75T,89.95,https://fragrancebuy.ca/products/giorgioarmanicodeturquoiseeaufraiche-man?variant=39714889891902
JCVLJNEOEDPW-100B,79.00,https://fragrancebuy.ca/products/juicycouturevivalajuicyneon-woman?variant=39714844115006
ZVTIHNREDTM-20B,36.95,https://fragrancebuy.ca/products/zadigvoltairethisishimnorules-man?variant=39714838839358
BRIONITNTSM-100B,129.95,https://fragrancebuy.ca/products/brioniintense-man?variant=39714832678974
GUESKSW-75B,29.95,https://fragrancebuy.ca/products/guessseductivekiss-woman?variant=39714800205886
GUESFLRTW-75B,29.95,https://fragrancebuy.ca/products/guessseductiveflirt-woman?variant=39714799583294
GUESCW-75B,29.95,https://fragrancebuy.ca/products/guessseductivecharm-woman?variant=39714798829630
CAREDBEDTM-100T,89.95,https://fragrancebuy.ca/products/cartiereaudecartieressencedebois-man?variant=39714797977662
CARRIVDINSM-100B,95.00,https://fragrancebuy.ca/products/cartierinsouciance-man?variant=39822613348414
CINSOUEDTM-100T,85.00,https://fragrancebuy.ca/products/cartierinsouciance-man?variant=39714797420606
HERVNNGHTM-100B,149.00,https://fragrancebuy.ca/products/hermeticavaninight-man?variant=39714794373182
ELECSILVM-100B,179.00,https://fragrancebuy.ca/products/electimusssilvanus-man?variant=39890312560702
CKOS2021M-100B,27.00,https://fragrancebuy.ca/products/ckonesummer2021edition-man?variant=39714340175934
DOTGEDTM-100B,35.00,https://fragrancebuy.ca/products/davidoffthegame-man?variant=39714335817790
perfUUm,1.00,https://fragrancebuy.ca/products/perfuum?variant=39714166341694
PROB2021EDPW-80T,93.00,https://fragrancebuy.ca/products/pacorabanneolympeablossom-woman?variant=39713211613246
LANIAUREDPW-50T,93.00,https://fragrancebuy.ca/products/lancomeidoleaura-woman?variant=39713210007614
ORIABOOUDRM-80B,79.19,https://fragrancebuy.ca/products/alharamainorienticaamberrougeluxurycollection-man?variant=39716750753854
BOND9FIDIM-100T,219.00,https://fragrancebuy.ca/products/bond9fidi-man?variant=39713202405438
VALVOCVIW-50B,115.00,https://fragrancebuy.ca/products/valentinovalentinavocevivaintensa-woman?variant=39713195720766
VLMPMSM-100B,269.95,https://fragrancebuy.ca/products/vilhelmparfumeriemangoskin-man?variant=39713186644030
ROJOCNM-100B,459.95,https://fragrancebuy.ca/products/rojaoceania-man?variant=39713167605822
GHOSTW-30B,35.00,https://fragrancebuy.ca/products/ghostbyghost-woman?variant=39713166721086
BORSPIM-80B,67.95,https://fragrancebuy.ca/products/boroujspiritus-man?variant=39713148928062
BORLAMOM-80B,69.95,https://fragrancebuy.ca/products/boroujlamasatoud-man?variant=39713147387966
BORGRAM-80B,67.95,https://fragrancebuy.ca/products/boroujgravity-man?variant=39713144864830
BOUMODM-100B,67.95,https://fragrancebuy.ca/products/boroujmodernity-man?variant=39713144045630
BORPERM-80B,67.95,https://fragrancebuy.ca/products/boroujperlador-man?variant=39713143652414
NGIMNABGW-100B,17.77,https://fragrancebuy.ca/products/nazarenogabrielliimnotabadgirl-woman?variant=39713086111806
NGIMNAGBM-100B,19.95,https://fragrancebuy.ca/products/nazarenogabrielliimnotagoodboy-man?variant=39713082310718
AHOOSLCEDPM-80B,79.00,https://fragrancebuy.ca/products/alharamainorienticaoudsaffronluxurycollection-man?variant=39705072566334
AHEOEXEMEXTM-60B,79.95,https://fragrancebuy.ca/products/amberoudexclusifemeraldedition-man?variant=39698307186750
AHAOESPEXTM-60B,79.95,https://fragrancebuy.ca/products/amberoudexclusifsportedition-man?variant=39698306302014
AHAOECEXTM-60B,79.77,https://fragrancebuy.ca/products/amberoudexclusifclassicedition-man?variant=39698304139326
AMOOADEDPM-100B,159.00,https://fragrancebuy.ca/products/amouroudoudafterdark-man?variant=39792650747966
TOCBIAEDPW-100T,109.00,https://fragrancebuy.ca/products/biancabytocca-woman?variant=39698294571070
AMOWHINEDPM-100B,159.00,https://fragrancebuy.ca/products/amouroudwhitehinoki-man?variant=39792654549054
TOCBELEDPW-100B,119.95,https://fragrancebuy.ca/products/bellebytocca-woman?variant=39698278776894
TOCMAYEDPW-100B,119.95,https://fragrancebuy.ca/products/mayabytocca-woman?variant=39698278350910
TOCMAYEDPW-100T,109.00,https://fragrancebuy.ca/products/mayabytocca-woman?variant=39698296766526
TOCSIMEDPW-100B,119.95,https://fragrancebuy.ca/products/simonebytocca-woman?variant=39698278187070
TOCSIMEDPW-100T,109.00,https://fragrancebuy.ca/products/simonebytocca-woman?variant=39698296340542
TOCLILEDPW-100B,119.95,https://fragrancebuy.ca/products/lilianabytocca-woman?variant=39698277040190
TOCLILEDPW-100T,109.00,https://fragrancebuy.ca/products/lilianabytocca-woman?variant=39698295521342
TOCCOLEDPW-100B,119.95,https://fragrancebuy.ca/products/colettebytocca-woman?variant=39698261671998
ADPONSEDPM-100B,189.00,https://fragrancebuy.ca/products/acquadiparmaoudspice-man?variant=39698257018942
ADPONSEDPM-100T,159.00,https://fragrancebuy.ca/products/acquadiparmaoudspice-man?variant=39698291851326
ETATETKEDPM-50B,88.95,https://fragrancebuy.ca/products/etatlibredorangeexittheking-man?variant=39698157633598
JUSCAVPINW-60T,39.95,https://fragrancebuy.ca/products/justcavallipinkrobertocavalli-woman?variant=39694531330110
BVGTESEDPM-100B,95.00,https://fragrancebuy.ca/products/bvlgariterraeessence-man?variant=39694514061374
PDMORIANAW-75B,299.00,https://fragrancebuy.ca/products/parfumsdemarlyoriana-woman?variant=39693800144958
COSTNSOULEDPEM-100B,89.95,https://fragrancebuy.ca/products/costumenationalhommeedpedition-man?variant=39692638289982
JIMCUHGOLDM-100B,59.95,https://fragrancebuy.ca/products/jimmychoourbanherogoldedition-man?variant=39692130451518
TMAISTRW-50B,95.00,https://fragrancebuy.ca/products/thierrymuglerangelicedstar-woman?variant=39692129173566
MNTBLKLRM-30B,45.00,https://fragrancebuy.ca/products/montblanclegendred-man?variant=39692125274174
MNTBLKLRM-50B,48.95,https://fragrancebuy.ca/products/montblanclegendred-man?variant=39692126093374
DCWPARM-100B,75.00,https://fragrancebuy.ca/products/davidoffcoolwaterparfum-man?variant=39692124291134
